               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  64,            0.045628,           0.0067362,          8.5652e-05,             0.73977,             0.25523,             0.23113,            0.068231,            0.020966,           0.0030994,          1.6022e-05,           0.0084408,           0.0084408,           0.0084408
                  65,            0.045626,           0.0067124,          8.6135e-05,             0.74168,             0.25249,             0.23056,            0.069132,            0.021046,           0.0031028,          1.5918e-05,            0.008416,            0.008416,            0.008416
                  66,            0.045238,           0.0066682,          8.3693e-05,             0.74669,             0.24843,             0.23024,            0.069828,            0.021018,           0.0031011,          1.6014e-05,           0.0083913,           0.0083913,           0.0083913
                  67,            0.045506,           0.0066117,          8.5616e-05,             0.74934,             0.24477,             0.23044,              0.0706,             0.02102,           0.0031052,          1.5892e-05,           0.0083665,           0.0083665,           0.0083665
                  68,            0.045423,           0.0066743,          8.6579e-05,             0.75354,             0.24006,             0.23038,            0.071849,            0.021002,            0.003112,          1.5922e-05,           0.0083418,           0.0083418,           0.0083418
                  69,            0.045231,           0.0067816,          8.3614e-05,              0.7498,             0.24282,             0.23015,            0.071435,            0.021049,           0.0031108,          1.5727e-05,            0.008317,            0.008317,            0.008317
                  70,             0.04514,            0.006683,          8.8088e-05,             0.75077,             0.24418,              0.2309,            0.072717,            0.020988,           0.0031154,          1.5685e-05,           0.0082922,           0.0082922,           0.0082922
                  71,            0.045655,           0.0066546,          9.0464e-05,             0.74711,             0.24529,             0.23052,            0.073194,            0.020936,           0.0031187,          1.5673e-05,           0.0082675,           0.0082675,           0.0082675
                  72,            0.044913,           0.0067112,          8.7875e-05,             0.74962,             0.24686,             0.23147,            0.073856,            0.020767,           0.0031341,          1.5632e-05,           0.0082428,           0.0082428,           0.0082428
                  73,            0.045453,           0.0065943,          8.8089e-05,             0.74773,             0.24843,              0.2358,            0.074741,            0.020757,           0.0031244,          1.5593e-05,            0.008218,            0.008218,            0.008218
                  74,            0.045286,           0.0066843,          8.4144e-05,             0.74997,             0.24791,             0.23597,            0.075239,            0.020689,           0.0031302,          1.5494e-05,           0.0081932,           0.0081932,           0.0081932
                  75,             0.04528,           0.0067395,          8.7837e-05,               0.747,             0.24895,             0.23577,            0.075192,            0.020652,           0.0031393,          1.5423e-05,           0.0081685,           0.0081685,           0.0081685
                  76,             0.04546,           0.0066496,          8.3135e-05,             0.74595,                0.25,              0.2362,             0.07572,            0.020583,           0.0031369,          1.5427e-05,           0.0081437,           0.0081437,           0.0081437
                  77,            0.045395,           0.0066131,          8.6081e-05,             0.74876,             0.25105,             0.23532,            0.075415,             0.02051,           0.0031443,          1.5334e-05,            0.008119,            0.008119,            0.008119
                  78,            0.045061,           0.0066792,          8.3761e-05,             0.74843,             0.25052,             0.23431,            0.075267,            0.020562,           0.0031437,          1.5356e-05,           0.0080942,           0.0080942,           0.0080942
                  79,            0.044881,           0.0067911,          8.5816e-05,             0.75254,             0.25052,             0.23532,            0.075673,            0.020474,           0.0031468,          1.5399e-05,           0.0080695,           0.0080695,           0.0080695
                  80,            0.045135,           0.0066672,          8.0475e-05,             0.74933,             0.25052,             0.23451,            0.075245,            0.020458,           0.0031452,          1.5364e-05,           0.0080447,           0.0080447,           0.0080447
                  81,            0.044906,           0.0067088,          8.5411e-05,             0.74743,                0.25,             0.23418,            0.074593,            0.020501,           0.0031438,          1.5399e-05,             0.00802,             0.00802,             0.00802
                  82,            0.044862,           0.0067618,          8.3479e-05,             0.75145,             0.25105,             0.23525,            0.074917,             0.02048,           0.0031417,          1.5403e-05,           0.0079953,           0.0079953,           0.0079953
