               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.046373,             0.02053,            0.020471,              0.2451,             0.22779,             0.18065,            0.062355,            0.051039,            0.011227,            0.024602,           0.0089704,           0.0089704,           0.0089704
                  54,             0.04635,            0.020259,            0.020874,             0.22434,             0.24411,             0.18832,            0.066676,            0.049755,            0.011062,            0.025063,           0.0089506,           0.0089506,           0.0089506
                  55,            0.046158,            0.020232,            0.020135,             0.38026,             0.17163,             0.16578,            0.057542,            0.050871,             0.01144,            0.027399,           0.0089308,           0.0089308,           0.0089308
                  56,            0.046404,            0.020308,            0.020388,             0.23383,             0.17285,             0.15128,            0.047076,             0.05175,            0.012014,            0.027158,            0.008911,            0.008911,            0.008911
                  57,            0.046647,            0.020894,            0.020189,             0.20839,             0.23463,             0.17829,            0.062314,             0.04938,             0.01128,            0.028212,           0.0088912,           0.0088912,           0.0088912
                  58,            0.046431,            0.020741,            0.020297,             0.39567,             0.18827,              0.1863,             0.06584,            0.049769,              0.0114,            0.027811,           0.0088714,           0.0088714,           0.0088714
                  59,            0.046402,            0.020369,            0.020115,             0.20067,             0.19672,             0.18532,            0.064335,            0.049624,             0.01148,            0.026578,           0.0088516,           0.0088516,           0.0088516
                  60,            0.046251,            0.020166,            0.019562,             0.23324,             0.23651,             0.18742,            0.064837,            0.050408,            0.011234,            0.026811,           0.0088318,           0.0088318,           0.0088318
                  61,            0.046561,            0.020518,            0.019591,              0.2064,             0.24297,             0.18852,            0.060949,            0.049995,            0.011185,            0.025743,            0.008812,            0.008812,            0.008812
                  62,             0.04621,             0.02028,            0.020512,             0.19896,             0.21021,             0.18833,            0.064763,            0.049693,            0.011467,            0.026802,           0.0087922,           0.0087922,           0.0087922
                  63,            0.046287,            0.020752,            0.019805,             0.24231,              0.2051,             0.16116,            0.052364,            0.050545,            0.011894,             0.02869,           0.0087724,           0.0087724,           0.0087724
                  64,            0.046167,            0.021042,               0.019,             0.22114,             0.26958,             0.19078,            0.063646,            0.050211,            0.011219,            0.026308,           0.0087526,           0.0087526,           0.0087526
                  65,            0.046348,             0.02032,            0.019581,             0.24612,             0.23711,             0.19112,            0.065877,            0.049834,            0.011017,            0.026261,           0.0087328,           0.0087328,           0.0087328
                  66,            0.046233,            0.020563,            0.019195,               0.226,             0.23833,             0.18509,            0.062865,                0.05,            0.011322,            0.026219,            0.008713,            0.008713,            0.008713
                  67,            0.046263,            0.020247,            0.019682,             0.30626,             0.20538,             0.18673,             0.06364,            0.050068,            0.011141,            0.026634,           0.0086932,           0.0086932,           0.0086932
                  68,            0.046476,            0.020094,            0.019909,             0.23677,             0.21607,              0.2035,            0.069846,            0.049684,            0.011276,            0.028052,           0.0086734,           0.0086734,           0.0086734
                  69,            0.046576,            0.020528,            0.018938,             0.24727,             0.21907,               0.192,            0.063851,            0.049489,            0.011083,            0.028691,           0.0086536,           0.0086536,           0.0086536
                  70,            0.046125,            0.020505,            0.018694,             0.19745,             0.24447,             0.19179,            0.065342,            0.049909,            0.011132,            0.025335,           0.0086338,           0.0086338,           0.0086338
                  71,            0.046344,            0.020246,            0.018981,             0.21354,             0.20987,             0.18086,            0.060792,            0.050172,            0.011507,            0.029068,            0.008614,            0.008614,            0.008614
                  72,            0.046045,            0.020046,            0.018975,             0.18511,             0.22385,             0.18903,            0.063126,            0.050047,            0.011095,            0.028051,           0.0085942,           0.0085942,           0.0085942
                  73,            0.045804,              0.0203,            0.019009,             0.22502,             0.24151,             0.19797,            0.067294,              0.0504,            0.011249,            0.026421,           0.0085744,           0.0085744,           0.0085744
                  74,            0.045913,            0.020364,            0.018422,             0.25059,             0.21308,              0.1876,            0.063842,            0.050322,            0.011115,            0.026256,           0.0085546,           0.0085546,           0.0085546
                  75,            0.045966,             0.02044,            0.019145,             0.22793,             0.22742,             0.20106,            0.068045,            0.049959,            0.011292,            0.029647,           0.0085348,           0.0085348,           0.0085348
                  76,            0.046101,            0.020654,            0.018732,             0.26412,             0.19762,             0.17658,            0.061374,             0.04971,            0.011422,            0.029608,            0.008515,            0.008515,            0.008515
                  77,            0.045952,             0.02019,            0.018072,             0.21529,             0.21933,             0.18354,             0.06085,            0.049777,            0.011474,             0.03091,           0.0084952,           0.0084952,           0.0084952
                  78,            0.045509,            0.019767,            0.018524,             0.26147,             0.25298,             0.20394,            0.070654,            0.049431,            0.011137,            0.028338,           0.0084754,           0.0084754,           0.0084754
                  79,            0.045909,            0.020049,             0.01812,             0.23515,             0.20765,             0.19373,            0.067696,            0.050047,              0.0111,            0.027478,           0.0084556,           0.0084556,           0.0084556
                  80,            0.045796,            0.020082,            0.018001,             0.26408,             0.19232,             0.18601,            0.069112,             0.04956,            0.011206,            0.028941,           0.0084358,           0.0084358,           0.0084358
                  81,            0.045291,             0.01985,            0.017966,             0.20202,             0.22028,             0.19036,            0.068357,            0.049298,            0.011189,            0.027522,            0.008416,            0.008416,            0.008416
                  82,            0.045372,            0.020252,            0.017573,             0.23261,             0.21096,             0.17637,            0.062778,            0.049702,            0.011345,            0.029178,           0.0083962,           0.0083962,           0.0083962
                  83,            0.045489,            0.020197,            0.018193,              0.2331,             0.22811,             0.19462,            0.067816,            0.049617,            0.011159,            0.029204,           0.0083764,           0.0083764,           0.0083764
                  84,            0.045138,            0.020069,            0.017414,             0.19245,             0.21737,              0.1849,             0.06416,            0.049375,            0.011186,            0.029002,           0.0083566,           0.0083566,           0.0083566
                  85,            0.045404,            0.020148,            0.017108,             0.19242,             0.26161,             0.18712,            0.067983,            0.049393,            0.011137,            0.028248,           0.0083368,           0.0083368,           0.0083368
                  86,            0.045335,            0.020036,             0.01793,             0.22329,             0.23326,             0.17569,            0.061388,            0.049914,            0.011365,            0.029358,            0.008317,            0.008317,            0.008317
                  87,            0.045507,            0.020314,            0.017108,             0.19657,             0.23864,             0.19281,             0.06591,            0.049945,            0.011192,            0.028458,           0.0082972,           0.0082972,           0.0082972
                  88,            0.045388,            0.020352,            0.017777,             0.21496,             0.24637,             0.19453,            0.066582,            0.049899,            0.011109,              0.0271,           0.0082774,           0.0082774,           0.0082774
                  89,            0.045841,            0.020178,            0.016917,             0.18657,             0.22508,             0.18046,            0.064174,            0.049726,            0.011162,            0.029044,           0.0082576,           0.0082576,           0.0082576
                  90,            0.045476,             0.02036,            0.016976,             0.23512,             0.24537,              0.1933,            0.069109,            0.050095,            0.011049,             0.03039,           0.0082378,           0.0082378,           0.0082378
                  91,            0.045017,            0.020213,            0.017197,             0.19648,             0.26062,             0.19997,            0.068597,            0.049725,            0.011092,            0.029261,            0.008218,            0.008218,            0.008218
                  92,             0.04522,            0.020466,            0.017052,             0.23585,             0.21882,             0.19875,            0.069078,            0.049715,            0.011198,            0.030788,           0.0081982,           0.0081982,           0.0081982
