               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,             0.04597,            0.020225,            0.016186,             0.22563,             0.25099,             0.19735,            0.067815,            0.049862,            0.011191,            0.029939,           0.0082576,           0.0082576,           0.0082576
                  90,             0.04569,            0.020349,            0.016243,             0.22219,             0.24147,             0.19112,            0.069916,            0.050473,             0.01107,            0.032089,           0.0082378,           0.0082378,           0.0082378
                  91,            0.045499,            0.020247,            0.016523,             0.21132,             0.22174,             0.18474,            0.068147,            0.050268,            0.011266,            0.030002,            0.008218,            0.008218,            0.008218
                  92,            0.045393,            0.020503,            0.016262,             0.20779,             0.20601,             0.18661,            0.069651,            0.049729,            0.011231,             0.03096,           0.0081982,           0.0081982,           0.0081982
                  93,            0.045193,            0.020199,            0.015798,             0.20454,             0.26428,             0.19163,            0.069409,            0.050046,            0.011185,            0.030776,           0.0081784,           0.0081784,           0.0081784
                  94,             0.04571,            0.020321,             0.01624,             0.20189,             0.23491,             0.19382,            0.068685,             0.05036,            0.011131,            0.029752,           0.0081586,           0.0081586,           0.0081586
                  95,            0.044887,            0.020294,            0.016079,             0.27143,             0.25173,             0.19202,            0.068868,            0.050096,            0.011136,            0.028921,           0.0081388,           0.0081388,           0.0081388
                  96,            0.044793,            0.020331,            0.015486,             0.19406,              0.2434,             0.18943,            0.067653,            0.050302,            0.011112,            0.031597,            0.008119,            0.008119,            0.008119
                  97,            0.044927,            0.019837,            0.016035,             0.22247,             0.22071,              0.1906,            0.066368,            0.050194,            0.011309,            0.029721,           0.0080992,           0.0080992,           0.0080992
                  98,            0.045288,            0.020312,            0.015477,             0.21129,             0.24753,             0.18754,             0.06763,            0.049647,            0.011238,            0.030997,           0.0080794,           0.0080794,           0.0080794
                  99,            0.045536,            0.020369,            0.015334,             0.18769,             0.24871,             0.19024,            0.066711,            0.049785,            0.011176,            0.030532,           0.0080596,           0.0080596,           0.0080596
