               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.045019,           0.0067831,                   0,             0.46834,             0.51046,             0.47178,             0.14502,            0.011936,           0.0031964,                   0,           0.0087724,           0.0087724,           0.0087724
                  64,            0.045157,           0.0068177,                   0,             0.47003,             0.50932,             0.47138,              0.1446,            0.011946,           0.0031966,                   0,           0.0087526,           0.0087526,           0.0087526
                  65,            0.045167,           0.0067313,                   0,             0.47257,             0.50628,             0.47133,             0.14404,            0.011957,           0.0031974,                   0,           0.0087328,           0.0087328,           0.0087328
                  66,            0.045069,           0.0067578,                   0,             0.47347,             0.50982,             0.47441,             0.14466,            0.011972,           0.0031969,                   0,            0.008713,            0.008713,            0.008713
                  67,            0.044818,           0.0067314,                   0,             0.47497,             0.50941,             0.47436,             0.14465,             0.01198,           0.0031969,                   0,           0.0086932,           0.0086932,           0.0086932
                  68,            0.044877,           0.0067792,                   0,             0.47256,             0.50732,             0.46924,             0.14459,            0.011977,           0.0031974,                   0,           0.0086734,           0.0086734,           0.0086734
                  69,            0.045093,           0.0068517,                   0,             0.47175,             0.50445,             0.46887,             0.14388,            0.011986,           0.0031967,                   0,           0.0086536,           0.0086536,           0.0086536
                  70,            0.045537,           0.0067859,                   0,             0.46915,             0.50209,              0.4682,             0.14349,            0.011986,           0.0031954,                   0,           0.0086338,           0.0086338,           0.0086338
                  71,            0.044935,           0.0067726,                   0,             0.47143,             0.50209,             0.46865,             0.14406,            0.011994,           0.0031936,                   0,            0.008614,            0.008614,            0.008614
                  72,             0.04465,           0.0067705,                   0,             0.46983,             0.50105,             0.46842,             0.14456,            0.011985,           0.0031937,                   0,           0.0085942,           0.0085942,           0.0085942
                  73,            0.044705,           0.0067046,                   0,             0.47226,             0.50314,             0.46938,             0.14484,            0.011988,           0.0031921,                   0,           0.0085744,           0.0085744,           0.0085744
                  74,            0.044822,           0.0067867,                   0,             0.47066,             0.50418,             0.46894,              0.1448,            0.011982,            0.003192,                   0,           0.0085546,           0.0085546,           0.0085546
                  75,            0.045439,           0.0067973,                   0,             0.47172,             0.50418,             0.46848,             0.14474,            0.011978,           0.0031935,                   0,           0.0085348,           0.0085348,           0.0085348
                  76,             0.04513,           0.0067672,                   0,             0.47016,             0.50418,             0.46882,             0.14481,             0.01197,           0.0031932,                   0,            0.008515,            0.008515,            0.008515
                  77,            0.044833,           0.0066897,                   0,             0.47002,             0.50187,             0.46617,             0.14538,            0.011961,           0.0031933,                   0,           0.0084952,           0.0084952,           0.0084952
                  78,            0.044725,           0.0067231,                   0,             0.46964,             0.50314,             0.46611,             0.14532,            0.011951,           0.0031927,                   0,           0.0084754,           0.0084754,           0.0084754
                  79,            0.044949,            0.006909,                   0,             0.46879,             0.50418,             0.46558,             0.14476,            0.011943,           0.0031933,                   0,           0.0084556,           0.0084556,           0.0084556
                  80,            0.044368,           0.0066962,                   0,             0.47112,             0.49945,             0.46514,             0.14606,             0.01194,             0.00319,                   0,           0.0084358,           0.0084358,           0.0084358
                  81,            0.044912,           0.0067735,                   0,             0.46983,             0.49895,             0.46513,             0.14613,             0.01194,           0.0031864,                   0,            0.008416,            0.008416,            0.008416
                  82,            0.044652,           0.0068293,                   0,             0.46669,             0.50105,             0.46459,             0.14594,            0.011941,           0.0031831,                   0,           0.0083962,           0.0083962,           0.0083962
