               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.046089,            0.020062,            0.017815,             0.39574,             0.15618,             0.11864,            0.039884,            0.050712,            0.013194,            0.027081,            0.008416,            0.008416,            0.008416
                  66,            0.046063,            0.020301,            0.017504,             0.38315,              0.1734,             0.11253,            0.035508,            0.051783,            0.012871,            0.026723,           0.0083913,           0.0083913,           0.0083913
                  67,            0.045754,            0.020265,            0.017865,             0.39157,             0.11703,            0.097851,             0.03288,            0.053141,            0.014542,            0.027553,           0.0083665,           0.0083665,           0.0083665
                  68,             0.04588,            0.019885,            0.018226,              0.4126,             0.14809,             0.12222,             0.04199,            0.050565,            0.013237,            0.026129,           0.0083418,           0.0083418,           0.0083418
                  69,            0.046566,            0.020375,            0.016793,               0.417,              0.1733,             0.13193,            0.043513,            0.050741,            0.013139,             0.02803,            0.008317,            0.008317,            0.008317
                  70,            0.045608,             0.02044,            0.016708,             0.39799,             0.19122,             0.12194,            0.040595,            0.050029,            0.013703,            0.031944,           0.0082922,           0.0082922,           0.0082922
                  71,            0.046019,            0.019896,             0.01748,             0.40601,             0.14357,             0.12479,            0.041863,            0.051881,            0.012641,            0.024511,           0.0082675,           0.0082675,           0.0082675
                  72,             0.04571,            0.019921,             0.01692,             0.42205,             0.13115,             0.12356,            0.041379,             0.05227,            0.013689,            0.029084,           0.0082428,           0.0082428,           0.0082428
                  73,            0.045721,            0.020279,            0.017922,             0.40925,             0.15725,             0.12263,            0.043515,            0.052168,            0.012898,            0.028184,            0.008218,            0.008218,            0.008218
                  74,            0.045759,            0.020364,            0.016387,             0.36938,             0.11053,              0.0779,            0.023789,            0.056042,            0.013913,            0.027736,           0.0081932,           0.0081932,           0.0081932
                  75,            0.045914,            0.020332,            0.017074,             0.40959,             0.15675,             0.12179,            0.039315,            0.053428,            0.013262,            0.031466,           0.0081685,           0.0081685,           0.0081685
                  76,            0.045546,            0.020287,            0.016506,             0.38891,             0.13515,             0.11657,            0.040024,            0.051815,            0.013419,            0.027685,           0.0081437,           0.0081437,           0.0081437
                  77,            0.045241,            0.020055,            0.016248,              0.4131,             0.17714,             0.12189,            0.038098,            0.052396,            0.013443,             0.03091,            0.008119,            0.008119,            0.008119
                  78,            0.044814,            0.019575,            0.016676,             0.38904,             0.14307,             0.12501,            0.040619,            0.052655,            0.013161,            0.028284,           0.0080942,           0.0080942,           0.0080942
                  79,            0.045703,            0.019718,            0.016283,             0.35896,             0.10406,            0.094386,            0.028768,            0.051842,            0.014585,            0.026628,           0.0080695,           0.0080695,           0.0080695
                  80,             0.04565,            0.019896,            0.016677,             0.41305,             0.13679,             0.11568,            0.040194,             0.05167,            0.013976,            0.026954,           0.0080447,           0.0080447,           0.0080447
